id,name,display_name,formatted_address,short_formatted_address,postal_code,latitude,longitude,rating,user_rating_count,price_level,price_range_start,price_range_start_currency,price_range_end,price_range_end_currency,primary_type,takeout,delivery,dine_in,curbside_pickup,reservable,serves_breakfast,serves_lunch,serves_dinner,serves_beer,serves_wine,serves_brunch,serves_vegetarian_food,outdoor_seating,live_music,menu_for_children,serves_cocktails,serves_dessert,serves_coffee,good_for_children,allows_dogs,restroom,good_for_groups,good_for_watching_sports,accepts_debit_cards,accepts_cash_only,accepts_nfc,free_parking_lot,free_street_parking,valet_parking,wheelchair_accessible_parking,wheelchair_accessible_entrance,wheelchair_accessible_restroom,wheelchair_accessible_seating
ChIJSeT4tldYwokRxanaa6CWf0U,places/ChIJSeT4tldYwokRxanaa6CWf0U,Russian Samovar Restaurant and Piano Bar,"256 W 52nd St, New York, NY 10019, USA","256 W 52nd St, New York",10019,40.763111099999996,-73.9847593,4.2,1158,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Restaurant,True,True,True,True,True,,True,True,True,True,True,True,,True,False,True,True,True,True,True,True,True,True,True,False,True,,True,,False,False,,True
ChIJYYpwNA5ZwokRYImQw6JRNfI,places/ChIJYYpwNA5ZwokRYImQw6JRNfI,Chi Restaurant & Bar 棋餐厅&酒吧,"492 9th Ave, New York, NY 10018, USA","492 9th Ave, New York",10018,40.7554594,-73.9944725,4.7,1777,PRICE_LEVEL_MODERATE,30,USD,50,USD,Chinese Restaurant,True,True,True,True,True,,True,True,True,True,,,False,False,True,True,True,,True,False,True,True,False,,False,,,True,,False,True,True,True
ChIJpxPZh7JZwokR5c6ormUQ7kE,places/ChIJpxPZh7JZwokR5c6ormUQ7kE,Zoob Zib Thai Authentic Noodle Bar,"460 9th Ave, New York, NY 10018, USA","460 9th Ave, New York",10018,40.754356,-73.9952854,4.6,2146,PRICE_LEVEL_INEXPENSIVE,20,USD,30,USD,Thai Restaurant,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,False,,False,False,True,True,True
ChIJs_Ivr2hZwokRGYUjJQt_6TQ,places/ChIJs_Ivr2hZwokRGYUjJQt_6TQ,Break Bar,"458 9th Ave, New York, NY 10018, USA","458 9th Ave, New York",10018,40.7542853,-73.9953313,4.6,907,,,,,,Bar,True,True,True,True,False,,,,True,True,,,True,False,,True,,,False,False,True,True,True,True,False,True,,,,False,True,True,True
ChIJAwwWns9ZwokRXREEcH7Qa_U,places/ChIJAwwWns9ZwokRXREEcH7Qa_U,Steak Frites Bistro,"496 9th Ave, New York, NY 10018, USA","496 9th Ave, New York",10018,40.7555857,-73.994415,4.6,630,PRICE_LEVEL_MODERATE,50,USD,100,USD,Restaurant,,False,True,False,True,,True,True,True,True,True,True,True,False,False,True,True,True,,,True,True,False,True,False,,False,True,False,False,True,True,True
ChIJw1QgWK1ZwokRnOR94NZ1i8w,places/ChIJw1QgWK1ZwokRnOR94NZ1i8w,IL Punto,"507 9th Ave, New York, NY 10018, USA","507 9th Ave, New York",10018,40.756175,-73.9946239,4.6,1024,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Italian Restaurant,True,True,True,,True,False,,True,True,True,True,True,,False,True,True,True,True,True,False,True,True,False,True,False,False,,,,,True,True,True
ChIJn_KJsVhZwokRnjqlCrxKvGE,places/ChIJn_KJsVhZwokRnjqlCrxKvGE,Vito's Slices and Ices,"464 9th Ave, New York, NY 10018, USA","464 9th Ave, New York",10018,40.754534,-73.9952692,4.7,1553,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Pizza Restaurant,True,True,True,,False,,True,True,True,,False,True,False,False,False,False,True,False,True,,False,,False,True,False,True,,,False,False,True,,False
ChIJN0WN3aRZwokRQfQ65gdzAJ4,places/ChIJN0WN3aRZwokRQfQ65gdzAJ4,Burgerology Midtown,"320 W 36th St., New York, NY 10018, USA","320 W 36th St., New York",10018,40.753875699999995,-73.99370569999999,4.1,519,PRICE_LEVEL_MODERATE,20,USD,30,USD,Hamburger Restaurant,True,True,True,True,True,True,True,True,True,True,True,,False,False,True,True,True,True,True,,True,True,True,True,False,True,,,,False,True,True,True
ChIJyWOW3eVZwokR8qLrOm1qVlU,places/ChIJyWOW3eVZwokR8qLrOm1qVlU,Tabernacle Steakhouse,"315 W 36th St. #2, New York, NY 10018, USA","315 W 36th St. #2, New York",10018,40.754045,-73.9933586,4.6,1083,PRICE_LEVEL_EXPENSIVE,100,USD,,,Restaurant,True,True,True,,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,True,,True,False,,True,True,True
ChIJIRWJmBVZwokRZA5hGN68TgA,places/ChIJIRWJmBVZwokRZA5hGN68TgA,Altair Restaurant NYC,"351 W 38th St, New York, NY 10018, USA","351 W 38th St, New York",10018,40.7556565,-73.9936282,4.8,243,,50,USD,100,USD,Restaurant,True,False,True,True,True,True,,True,True,True,True,,True,False,True,True,True,True,False,,True,True,False,,False,,,,,,True,,True
ChIJAVfFB61ZwokRqUkChslCdP4,places/ChIJAVfFB61ZwokRqUkChslCdP4,Non Solo Piada,"302 W 37th St, New York, NY 10018, USA","302 W 37th St, New York",10018,40.754075799999995,-73.99262259999999,4.6,647,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Coffee Shop,True,True,True,,False,True,True,,,,True,False,False,False,True,,True,True,True,,False,,False,True,False,True,,,False,False,True,False,False
ChIJQdQ5mwdZwokRQXDOTRzWhU4,places/ChIJQdQ5mwdZwokRQXDOTRzWhU4,Tavola Hells Kitchen,"488 9th Ave, New York, NY 10018, USA","488 9th Ave, New York",10018,40.7554185,-73.9945485,4.3,497,PRICE_LEVEL_MODERATE,30,USD,50,USD,Italian Restaurant,True,True,True,False,True,,True,True,True,True,,True,False,False,False,,True,True,,,True,True,False,True,False,True,,,,False,True,True,True
ChIJUydFkqJZwokRwHZAzSOqcQ4,places/ChIJUydFkqJZwokRwHZAzSOqcQ4,Longo Bros,"474 9th Ave, New York, NY 10018, USA","474 9th Ave, New York",10018,40.7548972,-73.9950052,4.4,512,PRICE_LEVEL_MODERATE,30,USD,50,USD,Italian Restaurant,True,True,True,,True,,True,True,True,True,True,True,True,False,False,True,True,True,,,True,True,False,,False,,,,False,,True,True,True
ChIJozILkmBZwokR1oZMQrIgVuA,places/ChIJozILkmBZwokR1oZMQrIgVuA,Tempura NYC,"511 9th Ave, New York, NY 10018, USA","511 9th Ave, New York",10018,40.756264,-73.994608,4.3,405,PRICE_LEVEL_MODERATE,50,USD,100,USD,Restaurant,True,True,True,True,True,,True,True,True,True,,True,True,False,False,True,True,,,,True,,False,True,False,True,,,False,False,True,True,True
ChIJszU4E8VZwokRvfj3Xmug3Bk,places/ChIJszU4E8VZwokRvfj3Xmug3Bk,Kashmir9,"478 9th Ave, New York, NY 10018, USA","478 9th Ave, New York",10018,40.7549932,-73.99487359999999,4,269,,10,USD,20,USD,Indian Restaurant,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,,True,True,True,False,False,True,,,,True,True,True,True
ChIJN9ElSFBZwokRkdxPGpip6X8,places/ChIJN9ElSFBZwokRkdxPGpip6X8,The Richardson,"451 Graham Ave, Brooklyn, NY 11222, USA","451 Graham Ave, Brooklyn",11222,40.7188722,-73.9453556,4.5,319,PRICE_LEVEL_MODERATE,,,,,Bar,,False,True,False,True,,,,True,True,,,True,True,,True,,,False,,True,True,False,False,False,False,,,False,False,True,True,True
ChIJXS7DnARZwokR7U74X6NnHpQ,places/ChIJXS7DnARZwokR7U74X6NnHpQ,Plus de Vin,"445 Graham Ave, Brooklyn, NY 11211, USA","445 Graham Ave, Brooklyn",11211,40.7184919,-73.94528439999999,4.8,34,,20,USD,30,USD,Wine Bar,False,False,True,False,False,,,,True,True,,,True,,,True,,,False,,True,,False,True,False,,,,,False,True,True,True
ChIJH8b8lGRZwokRLMcGVhlstH0,places/ChIJH8b8lGRZwokRLMcGVhlstH0,Rose's R&R Bar,"457 Graham Ave, Brooklyn, NY 11222, USA","457 Graham Ave, Brooklyn",11222,40.7190651,-73.9454767,4.8,130,,10,USD,20,USD,Bar & Grill,True,False,True,True,True,,False,True,True,True,,True,False,False,False,True,,True,False,,True,True,True,True,False,True,,,,False,True,True,True
ChIJf0ubTVBZwokROdC_GmFHd8I,places/ChIJf0ubTVBZwokROdC_GmFHd8I,Tom & Joan's,"437 Graham Ave, Brooklyn, NY 11211, USA","437 Graham Ave, Brooklyn",11211,40.7182229,-73.9452178,4.5,136,PRICE_LEVEL_INEXPENSIVE,20,USD,30,USD,Bar,True,False,True,False,True,,,True,True,True,,True,True,False,False,True,,,False,,True,True,True,True,False,True,,,False,False,True,True,True
ChIJZafTzqNZwokRaCyLqc8wuL0,places/ChIJZafTzqNZwokRaCyLqc8wuL0,Nightshade,"451 Meeker Ave, Brooklyn, NY 11222, USA","451 Meeker Ave, Brooklyn",11222,40.7196081,-73.9458326,4.5,62,,10,USD,20,USD,Bar,False,False,True,False,False,,,,True,True,,,False,False,,True,,,False,,True,True,False,True,False,True,,,False,False,,,
ChIJZ-bpJFBZwokROpVKDP8BGag,places/ChIJZ-bpJFBZwokROpVKDP8BGag,Al's Pizzeria,"Brooklyn, NY 11222, USA",Brooklyn,11222,40.719622099999995,-73.9457821,,,,,,,,Restaurant,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJBat6YsZZwokRAC681bkOxNk,places/ChIJBat6YsZZwokRAC681bkOxNk,Bestpizza,"137 Bayard St, Brooklyn, NY 11222, USA","137 Bayard St, Brooklyn",11222,40.7199544,-73.94677399999999,,,,,,,,Restaurant,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJPd1gegtcwokRmrN-RUuavYg,places/ChIJPd1gegtcwokRmrN-RUuavYg,Soldier,"98 Malcolm X Blvd, Brooklyn, NY 11221, USA","98 Malcolm X Blvd, Brooklyn",11221,40.6903899,-73.9308057,4.2,264,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Restaurant,True,True,True,,False,,True,True,False,False,,False,False,False,False,False,,False,True,False,False,,False,,True,,,,False,False,,,False
ChIJn1R6ZgtcwokRpitNtAiBsAg,places/ChIJn1R6ZgtcwokRpitNtAiBsAg,Crown Fried Chicken,"108 Malcolm X Blvd, Brooklyn, NY 11221, USA","108 Malcolm X Blvd, Brooklyn",11221,40.689874599999996,-73.93069919999999,3.6,247,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Restaurant,True,True,True,,False,True,True,True,False,False,True,True,False,False,,False,True,True,True,,False,,False,True,False,,,,False,,True,,
ChIJ2WqUWAtcwokRndtdwP8T5ww,places/ChIJ2WqUWAtcwokRndtdwP8T5ww,King Food,"127 Malcolm X Blvd, Brooklyn, NY 11221, USA","127 Malcolm X Blvd, Brooklyn",11221,40.689136,-73.9300505,4,112,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,True,,False,False,True,True,False,False,False,,False,False,False,False,,False,True,False,False,,False,,,,,True,False,False,,,
ChIJX6pPegtcwokRbCl_FZRoS7k,places/ChIJX6pPegtcwokRbCl_FZRoS7k,Jerk Center,"98 Malcolm X Blvd, Brooklyn, NY 11221, USA","98 Malcolm X Blvd, Brooklyn",11221,40.6903971,-73.9308156,3.5,72,,10,USD,20,USD,Restaurant,True,True,True,,,,True,True,False,False,,,,,,False,,,,,,,,,,,,,,,,,
ChIJr9ZWip1dwokRTQqqwCpSzxE,places/ChIJr9ZWip1dwokRTQqqwCpSzxE,Space 71 X Cafe,"71 Malcolm X Blvd, Brooklyn, NY 11221, USA","71 Malcolm X Blvd, Brooklyn",11221,40.691639099999996,-73.9305859,4.5,56,PRICE_LEVEL_MODERATE,10,USD,20,USD,Cafe,True,True,True,,,True,,,,,True,True,True,True,,,,True,,,True,,,True,False,True,,,,,True,True,True
ChIJoXmx2PVZwokR4r8M3W1gOLk,places/ChIJoXmx2PVZwokR4r8M3W1gOLk,City Vineyard,"233 West St, New York, NY 10013, USA","233 West St, New York",10013,40.7213685,-74.0126904,4.3,2265,PRICE_LEVEL_MODERATE,,,,,Restaurant,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,,True,True,False,True,False,True,False,False,False,True,True,True,True
ChIJB1WRfABZwokR9QNRrfGRv5s,places/ChIJB1WRfABZwokR9QNRrfGRv5s,Starbucks,"372 Greenwich St, New York, NY 10013, USA","372 Greenwich St, New York",10013,40.7197302,-74.01057949999999,4.3,8,PRICE_LEVEL_MODERATE,10,USD,20,USD,Coffee Shop,True,,True,,False,True,True,False,False,False,,False,,False,False,False,True,True,,,True,,False,True,False,,,,,False,True,,
ChIJe9NIAfZZwokRFfzzw5y8PYg,places/ChIJe9NIAfZZwokRFfzzw5y8PYg,Banana King,"Empire State Trl, New York, NY 10013, USA","Empire State Trl, New York",10013,40.7200516,-74.012683,,,,,,,,Restaurant,True,,True,,,,True,True,,,,,,False,,,True,,True,,,,,,,,,,,,,,
ChIJNUiQKAtbwokR4YYVKM6hgpg,places/ChIJNUiQKAtbwokR4YYVKM6hgpg,Farmer's Fridge,"Located on the 4th Floor, 199 Chambers St, New York, NY 10007, USA","Located on the 4th Floor, Borough Of Manhattan Comminity College, 199 Chambers St, New York",10007,40.71841,-74.01194,4.5,2,,,,,,Restaurant,True,,True,,,True,True,True,,,,,,False,,,True,,,,,,,,,,,,,,True,,
ChIJ08fXYWlZwokRWminl6VYw34,places/ChIJ08fXYWlZwokRWminl6VYw34,Moe Eats NYC,"378 Greenwich St, New York, NY 10013, USA","378 Greenwich St, New York",10013,40.7199519,-74.0104296,5,8,,10,USD,20,USD,Restaurant,True,False,,True,,,True,True,,,,,,False,,,,,True,,,,,,,,,,,,,,
ChIJoUVqY6xewokR5P3AEUIE1kM,places/ChIJoUVqY6xewokR5P3AEUIE1kM,PUMPS,"1089 Grand St, Brooklyn, NY 11211, USA","1089 Grand St, Brooklyn",11211,40.714056299999996,-73.9327119,3.6,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJ88OzhqxewokR9kn4Q5Yvm6o,places/ChIJ88OzhqxewokR9kn4Q5Yvm6o,Dunkin',"Bp Gas Station, 1049 Grand St, Brooklyn, NY 11211, USA","Bp Gas Station, 1049 Grand St, Brooklyn",11211,40.7138409,-73.9337709,3.8,241,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Coffee Shop,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True,True,,True,,False,True,False,True,,,,,True,,
ChIJ31XjY6xewokRcYFLGJP76is,places/ChIJ31XjY6xewokRcYFLGJP76is,Manny's,"1110 Metropolitan Ave, Brooklyn, NY 11211, USA","1110 Metropolitan Ave, Brooklyn",11211,40.7142671,-73.9327229,4.6,34,,,,,,Breakfast Restaurant,True,True,True,,False,True,True,,False,False,,,,False,,False,,True,,,,,False,,,,,,False,,,,
ChIJDxJ7NyFfwokRlOCepWL95ws,places/ChIJDxJ7NyFfwokRlOCepWL95ws,Metro food center,"259 Vandervoort Ave, Brooklyn, NY 11211, USA","259 Vandervoort Ave, Brooklyn",11211,40.7145734,-73.9338628,4.2,5,PRICE_LEVEL_INEXPENSIVE,,,,,Deli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChIJG3adBbFZwokRquCbZzAAfdc,places/ChIJG3adBbFZwokRquCbZzAAfdc,Maggie Reilly's,"340 9th Ave, New York, NY 10001, USA","340 9th Ave, New York",10001,40.750471399999995,-73.9982179,4.5,580,PRICE_LEVEL_MODERATE,,,,,Pub,True,False,True,True,True,,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,,False,False,True,True,True
ChIJu1ueurlZwokRTA3IytNTixo,places/ChIJu1ueurlZwokRTA3IytNTixo,Thirteen Water West,"366 W 30th St, New York, NY 10001, USA","366 W 30th St, New York",10001,40.7505764,-73.9978063,4.5,89,,50,USD,100,USD,Sushi Restaurant,False,False,True,False,True,,,True,True,,,,,False,,,True,,,,True,,False,,False,,,,,,,,
ChIJVW7eCrFZwokRbBzMk5JKfuc,places/ChIJVW7eCrFZwokRbBzMk5JKfuc,Cafe Bravo,"352 9th Ave, New York, NY 10001, USA","352 9th Ave, New York",10001,40.7508833,-73.9978823,3.9,142,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Cafe,True,True,True,,False,True,True,False,,,,,False,False,False,,True,True,True,False,True,,False,True,False,True,,,False,,True,,True
ChIJWfWKBbFZwokRDB0gxrk7f6A,places/ChIJWfWKBbFZwokRDB0gxrk7f6A,Aaron's,"338 9th Ave, New York, NY 10001, USA","338 9th Ave, New York",10001,40.750397299999996,-73.99820249999999,3.2,59,PRICE_LEVEL_MODERATE,1,USD,10,USD,Chinese Restaurant,True,True,True,,False,,True,True,False,False,,,False,False,False,False,,False,,,,,False,,False,,,,False,,,,
ChIJ2XIY-CZawokRokUjxBSl5hw,places/ChIJ2XIY-CZawokRokUjxBSl5hw,Joe's Shanghai,"46 Bowery, New York, NY 10013, USA","46 Bowery, New York",10013,40.7156656,-73.99669879999999,4.2,5760,PRICE_LEVEL_INEXPENSIVE,20,USD,30,USD,Chinese Restaurant,True,True,True,,False,False,True,True,True,True,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,,False,,False,False,True,True,True
ChIJoR3RZyhawokRwR91d6hJvvY,places/ChIJoR3RZyhawokRwR91d6hJvvY,Super Taste,"26 Eldridge St, New York, NY 10002, USA","26 Eldridge St, New York",10002,40.715066199999995,-73.9933358,4.6,1270,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Chinese Restaurant,True,True,True,,,False,True,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,True,False,True,False,,False,False,False,,False
ChIJx2wl8W1bwokRhjiCXvtJ_Tg,places/ChIJx2wl8W1bwokRhjiCXvtJ_Tg,OS NYC,"50 Bowery, New York, NY 10013, USA","50 Bowery, New York",10013,40.7159481,-73.9968282,4.7,479,,20,USD,30,USD,Bar,,True,True,,,,,,True,True,,,,False,,True,,,True,,True,True,,True,False,True,,,,False,True,True,True
ChIJ2313uydawokRiIbhMEsW9jg,places/ChIJ2313uydawokRiIbhMEsW9jg,The Crown,"50 Bowery, New York, NY 10013, USA","50 Bowery, New York",10013,40.7159148,-73.9966709,4.3,1021,PRICE_LEVEL_EXPENSIVE,20,USD,30,USD,Bar,False,False,True,False,True,,,,True,True,,,True,True,,True,,,False,False,True,True,False,True,False,True,,,,,True,True,
ChIJFbvsXD1bwokRxOjjQXFijcQ,places/ChIJFbvsXD1bwokRxOjjQXFijcQ,TIME AGAIN,"105 Canal St, New York, NY 10002, USA","105 Canal St 105 Canal Street, New York",10002,40.71572760000001,-73.99404950000002,4.3,56,,10,USD,20,USD,Bar,False,False,True,False,False,,,,True,True,,,,,,True,,,False,,True,True,,,False,,,,,,,,
ChIJ2ZeQHIdZwokRQHE0IoFSeus,places/ChIJ2ZeQHIdZwokRQHE0IoFSeus,Round K by,"78 Canal St, New York, NY 10002, USA","78 Canal St, New York",10002,40.7150818,-73.9931521,4.4,682,PRICE_LEVEL_MODERATE,10,USD,20,USD,Cafe,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,,False,True,False,True,False,,False,False,True,True,True
ChIJgaiXlpNbwokRN0vlYTshs-c,places/ChIJgaiXlpNbwokRN0vlYTshs-c,Corima,"3 Allen St, New York, NY 10002, USA","3 Allen St, New York",10002,40.714678299999996,-73.9931228,4.4,142,,100,USD,,,Fine Dining Restaurant,False,False,True,False,True,,,True,True,True,,,False,False,False,True,True,,False,,True,,False,,False,,,,,False,True,True,
ChIJv8ppS0dbwokRrn2vYIST7U4,places/ChIJv8ppS0dbwokRrn2vYIST7U4,West Rice Roll King 西关肠粉王,"124 Hester St, New York, NY 10002, USA","124 Hester St, New York",10002,40.717031999999996,-73.9947703,4.6,242,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Chinese Restaurant,True,True,True,,False,,True,True,False,False,,,False,False,False,False,False,False,,,False,False,False,,,,,,False,False,,,False
ChIJw3G6QZxbwokRb3DAbXRnoGs,places/ChIJw3G6QZxbwokRb3DAbXRnoGs,Winnie’s Bar,"58 E Broadway 2nd fl, New York, NY 10002, USA","58 E Broadway 2nd fl, New York",10002,40.713825,-73.9953355,3.8,239,,10,USD,20,USD,Bar,False,False,True,,False,,,,True,True,,,True,,,True,,,False,,True,True,,True,False,True,,,False,False,,,
ChIJQfxkBwBbwokRdqZAdAUuTFc,places/ChIJQfxkBwBbwokRdqZAdAUuTFc,Phoenix Palace,"85 Bowery, New York, NY 10002, USA","85 Bowery, New York",10002,40.71682,-73.99527909999999,4.6,87,,50,USD,100,USD,Chinese Restaurant,,,True,,True,False,False,True,True,True,False,,False,False,False,True,False,,,False,True,True,False,,False,,,,,,,,
ChIJm4yElBpbwokRySmxMRM14O4,places/ChIJm4yElBpbwokRySmxMRM14O4,K.O. Burger,"1-3 Eldridge St Store B, New York, NY 10002, USA","1-3 Eldridge St Store B, New York",10002,40.7144682,-73.9940496,4.8,322,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Hamburger Restaurant,True,True,True,True,False,,True,True,False,False,,,True,False,,False,,False,True,,,,False,,False,,True,True,False,,,,
ChIJQd79l81ewokRlZCSFT_PgSI,places/ChIJQd79l81ewokRlZCSFT_PgSI,Dunkin',"34-21 Greenpoint Ave, Long Island City, NY 11101, USA","34-21 Greenpoint Ave, Long Island City",11101,40.736824999999996,-73.9321946,3.9,206,PRICE_LEVEL_INEXPENSIVE,1,USD,10,USD,Coffee Shop,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True,True,,,,False,True,False,True,True,,,,True,,
ChIJW_WGT2BZwokRNpvZ4k3lVcs,places/ChIJW_WGT2BZwokRNpvZ4k3lVcs,Maison Premiere,"298 Bedford Ave, Brooklyn, NY 11249, USA","298 Bedford Ave, Brooklyn",11249,40.7142687,-73.96166459999999,4.6,1823,PRICE_LEVEL_EXPENSIVE,50,USD,100,USD,Restaurant,,False,True,,True,False,True,True,True,True,True,False,True,False,False,True,True,,False,False,True,,False,True,False,True,False,True,False,False,,,
ChIJW3Jhm8pZwokRlWrTFhoG1BU,places/ChIJW3Jhm8pZwokRlWrTFhoG1BU,Sauced,"331 Bedford Ave, Brooklyn, NY 11211, USA","331 Bedford Ave, Brooklyn",11211,40.7126314,-73.9622835,4.4,299,,,,,,Wine Bar,True,True,True,,,,,,True,True,,,True,True,,,,,False,,True,True,False,True,False,True,,,False,False,,True,
ChIJs_N6DcFZwokRtBCzGqsNzjs,places/ChIJs_N6DcFZwokRtBCzGqsNzjs,Fini Pizza,"305 Bedford Ave, Brooklyn, NY 11211, USA","305 Bedford Ave, Brooklyn",11211,40.7134558,-73.9617665,4.3,616,PRICE_LEVEL_MODERATE,10,USD,20,USD,Pizza Restaurant,True,True,True,,True,,True,True,True,True,,True,True,False,False,True,True,False,True,,,,False,True,False,True,,True,False,False,True,,
ChIJzRBPAz5ZwokRd0AUXGm-2f8,places/ChIJzRBPAz5ZwokRd0AUXGm-2f8,Hole In The Wall - Williamsburg,"292 Bedford Ave, Brooklyn, NY 11249, USA","292 Bedford Ave, Brooklyn",11249,40.7144191,-73.96154589999999,4.8,1851,PRICE_LEVEL_MODERATE,20,USD,30,USD,Restaurant,True,True,True,,True,True,True,True,True,True,True,,True,,False,True,True,True,,,True,True,False,,False,True,,True,,False,True,True,True
ChIJwRJFh-xZwokRPUKz_quhEX4,places/ChIJwRJFh-xZwokRPUKz_quhEX4,Namkeen,"338 Bedford Ave, Brooklyn, NY 11249, USA","338 Bedford Ave, Brooklyn",11249,40.7128716,-73.9625475,4.5,961,PRICE_LEVEL_MODERATE,10,USD,20,USD,Restaurant,True,True,True,False,False,,True,True,False,False,,,False,False,,False,True,False,True,False,True,True,False,True,False,True,,True,False,False,,,True
ChIJ__8DRGBZwokR6dfUGzBAfAc,places/ChIJ__8DRGBZwokR6dfUGzBAfAc,Horses and Divorces,"285 Bedford Ave, Brooklyn, NY 11211, USA","285 Bedford Ave, Brooklyn",11211,40.7140536,-73.9613537,4.2,328,PRICE_LEVEL_MODERATE,10,USD,20,USD,Bar,False,False,True,False,False,,,,True,True,,,False,False,,True,,,False,,True,True,False,True,False,True,,True,False,False,,,
ChIJ57ZDGMxbwokRVox0BjRGB_U,places/ChIJ57ZDGMxbwokRVox0BjRGB_U,Layla,"352 Bedford Ave, Brooklyn, NY 11249, USA","352 Bedford Ave, Brooklyn",11249,40.712319,-73.9629428,4.7,168,PRICE_LEVEL_MODERATE,50,USD,100,USD,Bar,,False,True,False,True,,,,True,True,,,True,,,True,,True,False,,True,True,False,,False,,,,,False,True,,
ChIJ2VlVN2BZwokR59MK62zKjEk,places/ChIJ2VlVN2BZwokR59MK62zKjEk,Lucky Dog,"303 Bedford Ave, Brooklyn, NY 11211, USA","303 Bedford Ave, Brooklyn",11211,40.713527299999996,-73.9617525,4.6,835,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Bar,,True,True,False,False,,,,True,True,,,True,,,True,,,False,True,True,True,False,True,False,True,,True,False,False,False,,
ChIJhxiuQmBZwokR-arCbRYMzdQ,places/ChIJhxiuQmBZwokR-arCbRYMzdQ,Iona,"180 Grand St, Brooklyn, NY 11211, USA","180 Grand St, Brooklyn",11211,40.7142156,-73.9610667,4.5,350,PRICE_LEVEL_INEXPENSIVE,10,USD,20,USD,Bar,,False,True,,False,,,,True,True,,,True,,,True,,,False,,True,True,True,True,False,,,True,False,False,True,True,
ChIJX0l8qK9ZwokRDI6sFY_JaLg,places/ChIJX0l8qK9ZwokRDI6sFY_JaLg,Pusu 璞素,"318 Bedford Ave, Brooklyn, NY 11249, USA","318 Bedford Ave, Brooklyn",11249,40.7136369,-73.9622261,4.6,284,PRICE_LEVEL_MODERATE,30,USD,50,USD,Asian Restaurant,True,True,True,,True,,True,True,True,True,,True,False,False,False,True,True,False,True,False,True,True,False,True,False,True,,,False,False,True,True,True
